EventTime,EventType,Event
0,AGENT_TYPE,TrendFollowerAgent
0,STARTING_CASH,10000000
1612483200000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
1612483234207825174,BID_DEPTH,[]
1612483234207825174,ASK_DEPTH,[]
1612483234207825174,IMBALANCE,"[0, 0]"
1612483234237825174,BID_DEPTH,[]
1612483234237825174,ASK_DEPTH,[]
1612483234237825174,IMBALANCE,"[0, 0]"
1612483234237825224,BID_DEPTH,[]
1612483234237825224,ASK_DEPTH,[]
1612483234237825224,IMBALANCE,"[0, 0]"
1612483234267825174,BID_DEPTH,[]
1612483234267825174,ASK_DEPTH,[]
1612483234267825174,IMBALANCE,"[0, 0]"
1612483234267825224,BID_DEPTH,[]
1612483234267825224,ASK_DEPTH,[]
1612483234267825224,IMBALANCE,"[0, 0]"
1612483234297825174,BID_DEPTH,"[(100011, 400)]"
1612483234297825174,ASK_DEPTH,[]
1612483234297825174,IMBALANCE,"[400, 0]"
1612483234297825224,BID_DEPTH,"[(100011, 400)]"
1612483234297825224,ASK_DEPTH,[]
1612483234297825224,IMBALANCE,"[400, 0]"
1612483234327825174,BID_DEPTH,"[(100011, 100)]"
1612483234327825174,ASK_DEPTH,[]
1612483234327825174,IMBALANCE,"[100, 0]"
1612483234327825224,BID_DEPTH,"[(100011, 100)]"
1612483234327825224,ASK_DEPTH,[]
1612483234327825224,IMBALANCE,"[100, 0]"
1612483234357825174,BID_DEPTH,[]
1612483234357825174,ASK_DEPTH,"[(100011, 200)]"
1612483234357825174,IMBALANCE,"[0, 200]"
1612483234357825224,BID_DEPTH,[]
1612483234357825224,ASK_DEPTH,"[(100011, 200)]"
1612483234357825224,IMBALANCE,"[0, 200]"
1612483234387825174,BID_DEPTH,[]
1612483234387825174,ASK_DEPTH,"[(100011, 200)]"
1612483234387825174,IMBALANCE,"[0, 200]"
1612483234387825224,BID_DEPTH,[]
1612483234387825224,ASK_DEPTH,"[(100011, 200)]"
1612483234387825224,IMBALANCE,"[0, 200]"
1612483234417825174,BID_DEPTH,[]
1612483234417825174,ASK_DEPTH,"[(100011, 100)]"
1612483234417825174,IMBALANCE,"[0, 100]"
1612483234417825224,BID_DEPTH,[]
1612483234417825224,ASK_DEPTH,"[(100011, 100)]"
1612483234417825224,IMBALANCE,"[0, 100]"
1612483234447825174,BID_DEPTH,[]
1612483234447825174,ASK_DEPTH,[]
1612483234447825174,IMBALANCE,"[0, 0]"
1612483234447825224,BID_DEPTH,[]
1612483234447825224,ASK_DEPTH,[]
1612483234447825224,IMBALANCE,"[0, 0]"
1612483234477825174,BID_DEPTH,[]
1612483234477825174,ASK_DEPTH,[]
1612483234477825174,IMBALANCE,"[0, 0]"
1612483234477825224,BID_DEPTH,[]
1612483234477825224,ASK_DEPTH,[]
1612483234477825224,IMBALANCE,"[0, 0]"
1612483234507825174,BID_DEPTH,[]
1612483234507825174,ASK_DEPTH,[]
1612483234507825174,IMBALANCE,"[0, 0]"
1612483234507825224,BID_DEPTH,[]
1612483234507825224,ASK_DEPTH,[]
1612483234507825224,IMBALANCE,"[0, 0]"
1612483234537825174,BID_DEPTH,[]
1612483234537825174,ASK_DEPTH,[]
1612483234537825174,IMBALANCE,"[0, 0]"
1612483234537825224,BID_DEPTH,[]
1612483234537825224,ASK_DEPTH,[]
1612483234537825224,IMBALANCE,"[0, 0]"
1612483234567825174,BID_DEPTH,[]
1612483234567825174,ASK_DEPTH,[]
1612483234567825174,IMBALANCE,"[0, 0]"
1612483234567825224,BID_DEPTH,[]
1612483234567825224,ASK_DEPTH,[]
1612483234567825224,IMBALANCE,"[0, 0]"
1612483234597825174,BID_DEPTH,[]
1612483234597825174,ASK_DEPTH,[]
1612483234597825174,IMBALANCE,"[0, 0]"
1612483234597825224,BID_DEPTH,[]
1612483234597825224,ASK_DEPTH,[]
1612483234597825224,IMBALANCE,"[0, 0]"
1612483234627825174,BID_DEPTH,[]
1612483234627825174,ASK_DEPTH,[]
1612483234627825174,IMBALANCE,"[0, 0]"
1612483234627825224,BID_DEPTH,[]
1612483234627825224,ASK_DEPTH,[]
1612483234627825224,IMBALANCE,"[0, 0]"
1612483234657825174,BID_DEPTH,[]
1612483234657825174,ASK_DEPTH,[]
1612483234657825174,IMBALANCE,"[0, 0]"
1612483234657825224,BID_DEPTH,[]
1612483234657825224,ASK_DEPTH,[]
